data,pm10,so2,no2,o3,co,pm10_min,so2_min,no2_min,o3_min,co_min,pm10_max,so2_max,no2_max,o3_max,co_max
2020-01-01,25.880416666666672,11.683333333333332,3.6036363636363635,,,6.0,4.83,0.47,,,78.7,19.3,9.1,,
2020-01-02,13.910416666666665,4.479583333333333,0.47,,,6.0,4.12,0.47,,,34.4,5.18,0.47,,
2020-01-03,16.97952380952381,5.090000000000001,,,,6.0,4.39,,,,34.29,6.41,,,
2020-01-04,17.307916666666667,4.931666666666667,,,,6.0,4.45,,,,38.49,6.59,,,
2020-01-05,14.810833333333335,8.312916666666666,1.72,,,6.0,5.21,0.47,,,38.23,25.39,3.34,,
2020-01-06,19.73541666666667,15.813333333333334,5.505217391304348,,,6.0,6.34,2.76,,,46.16,112.9,11.24,,
2020-01-07,23.759583333333335,9.040000000000001,5.122916666666666,,,6.0,5.14,2.31,,,47.45,22.0,11.24,,
2020-01-08,27.78,6.13,3.51,,,27.78,6.13,3.51,,,27.78,6.13,3.51,,
2020-01-09,31.55260869565217,13.64391304347826,5.666956521739131,24.46941176470588,,13.65,5.5,1.89,0.98,,71.91,104.1,12.3,86.64,
2020-01-10,28.525882352941178,24.17529411764706,7.631176470588237,39.40176470588235,,6.0,7.56,3.76,10.21,,51.54,54.0,13.14,66.71,
2020-01-11,11.743478260869566,6.467826086956522,2.4808695652173913,37.03130434782609,,6.0,5.03,0.97,19.82,,31.85,8.75,4.85,54.68,
2020-01-12,15.27375,6.708749999999999,2.6323809523809523,35.81125,,6.0,4.96,0.47,15.3,,34.63,10.72,10.85,58.3,
2020-01-13,30.449583333333333,7.28375,4.5424999999999995,29.635416666666668,,12.57,4.85,0.47,0.98,,52.81,11.2,11.55,63.09,
2020-01-14,29.181249999999995,6.767916666666667,3.956666666666667,38.91833333333333,,13.24,5.3,2.14,0.98,,62.07,9.8,7.15,114.9,
2020-01-15,35.09458333333333,15.979166666666664,6.9941666666666675,31.3425,,20.05,8.5,4.3,0.98,,50.69,51.58,13.42,64.5,
2020-01-16,16.586666666666666,8.818333333333333,3.8275,27.155416666666667,,6.0,5.31,0.95,12.82,,41.35,15.61,10.61,35.33,
2020-01-17,25.203333333333333,8.489166666666668,4.23125,25.626250000000002,,13.22,5.24,1.29,0.98,,45.47,18.86,15.83,47.89,
2020-01-18,28.884545454545457,8.666818181818183,4.177272727272728,31.95863636363636,,13.55,5.54,1.43,2.08,,64.9,26.74,7.65,64.85,
2020-01-19,,,,,,,,,,,,,,,
2020-02-02,21.76391304347826,8.235217391304346,1.771818181818182,30.97347826086957,,6.0,6.23,0.47,5.25,,37.55,10.44,2.81,56.23,
2020-02-03,18.959999999999997,7.21125,2.4004166666666666,33.15083333333334,,6.0,5.98,1.22,20.54,,37.59,9.19,4.64,54.47,
2020-02-04,25.949444444444445,22.142083333333332,2.8362499999999997,25.39,,6.0,3.09,0.47,9.45,,49.56,323.1,11.0,48.77,
2020-02-05,23.48333333333333,4.30875,2.3016666666666667,25.459166666666672,,6.0,2.9,0.47,10.81,,56.41,5.87,5.31,43.24,
2020-02-06,26.2825,5.523333333333333,3.390833333333333,30.442916666666665,,6.0,3.47,1.26,7.15,,49.31,18.05,6.63,76.28,
2020-02-07,24.63166666666667,4.851249999999999,3.3974999999999995,29.274166666666662,,6.0,3.53,1.3,13.84,,50.53,7.02,7.16,56.13,
2020-02-08,24.995416666666667,11.620416666666666,4.345,30.211249999999996,,6.0,4.57,1.8,0.98,,55.69,32.9,8.19,78.76,
2020-02-09,12.397499999999999,5.998333333333332,2.1304166666666666,24.917916666666667,,6.0,3.96,0.47,10.73,,31.81,12.15,8.51,36.85,
2020-02-10,16.9025,6.188333333333333,4.377083333333332,24.265833333333337,,6.0,2.89,1.08,0.98,,34.5,17.09,16.8,45.61,
2020-02-11,16.771666666666665,4.947916666666667,2.7937499999999993,21.151666666666667,,6.0,2.92,0.47,0.98,,27.82,9.51,6.04,41.76,
2020-02-12,15.959166666666667,5.11,3.262916666666667,25.037916666666664,,6.0,3.45,0.47,2.71,,36.68,9.39,7.01,47.66,
2020-02-13,24.449583333333333,5.33625,4.100416666666667,27.422083333333333,,6.0,3.02,2.21,0.98,,46.44,13.49,6.81,60.33,
2020-02-14,36.70944444444444,16.22888888888889,7.190000000000001,25.662777777777777,,17.61,6.41,4.39,0.98,,73.15,66.08,12.96,57.31,
2020-02-15,46.05391304347826,12.76869565217391,7.097272727272727,55.712173913043486,,22.78,5.36,2.92,8.39,,97.14,35.19,16.96,112.0,
2020-02-16,81.02,13.07,10.35,31.45,,81.02,13.07,10.35,31.45,,81.02,13.07,10.35,31.45,
2020-02-18,23.433478260869567,11.074782608695653,7.501739130434783,21.405652173913044,,6.0,6.0,3.38,0.98,,38.93,21.12,14.76,51.54,
2020-02-19,6.0,10.64,8.79,15.04,,6.0,10.64,8.79,15.04,,6.0,10.64,8.79,15.04,
2020-02-20,25.173125,9.665000000000001,5.955,36.219375,,6.0,4.57,1.67,0.98,,45.53,21.19,12.42,91.74,
2020-02-21,,,,,,,,,,,,,,,
2020-02-22,20.97826086956522,4.466086956521739,2.864347826086956,31.982608695652175,,6.0,3.63,0.47,12.52,,32.46,6.86,9.81,49.18,
2020-02-23,19.0725,5.791666666666667,2.0954166666666665,27.035,,6.0,3.88,0.47,2.25,,31.65,8.63,5.28,43.41,
2020-02-24,22.437083333333334,8.168333333333333,4.126666666666667,34.70666666666667,,6.0,5.05,2.45,0.98,,37.04,20.92,7.24,83.59,
2020-02-25,22.165833333333335,12.305,4.722083333333333,31.512083333333333,,13.29,5.78,1.87,0.98,,32.63,30.25,11.58,83.58,
2020-02-26,15.2725,5.597499999999999,3.700416666666667,25.35083333333333,,6.0,3.98,0.47,0.98,,44.65,12.21,11.11,34.71,
2020-02-27,26.95875,12.774166666666666,6.310416666666666,22.859583333333333,,6.0,5.03,2.52,0.98,,40.47,41.51,12.5,67.72,
2020-02-28,45.88,8.76,4.7,16.79,,45.88,8.76,4.7,16.79,,45.88,8.76,4.7,16.79,
2020-06-30,9.283043478260868,,,25.950869565217396,,6.0,,,9.99,,20.05,,,42.53,
2020-07-01,7.833749999999999,8.224347826086957,7.1705,31.722916666666666,,6.0,3.71,2.78,8.61,,15.08,45.1,18.95,43.96,
2020-07-02,11.968333333333334,5.69,8.461666666666666,27.0575,,6.0,0.65,2.25,0.98,,52.51,26.96,19.87,45.59,
2020-07-03,41.658125,24.2,10.352500000000001,15.365217391304347,,21.88,24.2,5.65,0.98,,86.23,24.2,18.0,46.5,
2020-07-04,52.12800000000001,20.454782608695652,9.614166666666668,17.608333333333334,,30.79,7.99,3.38,0.98,,77.07,40.31,20.4,61.04,
2020-07-05,59.41470588235294,32.30583333333333,12.942608695652174,4.5562499999999995,,35.12,18.15,5.83,0.98,,98.92,51.16,20.22,17.47,
2020-07-06,18.534583333333334,8.861666666666666,4.13,25.710416666666664,,6.0,4.94,4.13,15.55,,33.42,16.02,4.13,36.39,
2020-07-07,8.451666666666666,3.369166666666666,,39.4,,6.0,2.09,,39.4,,21.3,5.77,,39.4,
2020-07-08,6.0,9.581739130434784,6.6194999999999995,,,6.0,0.65,0.47,,,6.0,72.01,20.61,,
2020-07-09,13.77375,8.660833333333334,5.6890909090909085,34.598260869565216,,6.0,1.34,0.47,0.98,,71.5,42.57,20.95,51.46,
2020-07-10,45.96153846153846,28.126666666666665,9.682272727272727,12.29458333333333,,6.0,6.54,3.38,0.98,,85.81,81.08,25.52,45.07,
2020-07-11,40.91545454545454,22.019166666666667,12.436842105263159,8.068750000000001,,6.0,13.38,3.99,0.98,,87.01,42.4,18.17,20.73,
2020-07-12,17.935,8.605833333333333,,19.241249999999997,,6.0,4.41,,7.99,,41.23,17.44,,27.25,
2020-07-13,22.136666666666667,15.876666666666665,,17.539166666666667,,6.0,4.31,,0.98,,43.59,35.85,,52.28,
2020-07-14,20.479583333333334,12.332916666666668,10.114285714285714,25.277083333333337,,6.0,3.94,1.9,0.98,,81.52,54.31,19.49,47.92,
2020-07-15,62.34357142857142,23.426666666666666,12.890476190476189,17.92833333333333,,14.97,7.82,5.59,0.98,,100.0,42.37,23.68,62.94,
2020-07-16,37.3535,21.18375,15.549999999999997,4.594166666666666,,14.33,9.14,3.23,0.98,,62.61,43.05,26.97,16.92,
2020-07-17,40.129999999999995,21.49791666666667,14.75,8.184166666666666,,12.35,9.11,9.14,0.98,,74.39,33.45,24.38,36.14,
2020-07-18,48.233999999999995,29.835416666666664,13.772,16.992916666666666,,24.02,13.15,4.83,0.98,,97.46,77.68,39.08,61.44,
2020-07-19,50.65714285714286,25.249583333333334,,33.415,,16.85,12.08,,0.98,,100.0,61.4,,68.76,
2020-07-20,58.4625,26.905833333333334,18.609444444444446,21.762083333333333,,6.0,12.81,8.35,0.98,,97.2,43.66,34.97,70.82,
2020-07-21,88.27,34.23625,17.678,19.028750000000002,,88.27,14.72,4.86,0.98,,88.27,76.82,38.28,72.25,
2020-07-22,56.532666666666664,37.236250000000005,21.33421052631579,18.209166666666665,,6.0,14.62,5.54,0.98,,99.96,60.62,47.0,72.71,
2020-07-23,42.3535,18.308260869565217,,38.52571428571428,,6.0,0.65,,0.98,,81.48,52.3,,71.69,
2020-07-24,38.51166666666666,3.1374999999999997,,41.085,,14.07,0.65,,0.98,,75.08,37.08,,68.18,
2020-07-25,10.871666666666668,0.65,,29.56958333333333,,6.0,0.65,,7.54,,38.58,0.65,,41.9,
2020-07-26,18.941666666666666,,17.862727272727273,22.86583333333333,,6.0,,17.59,0.98,,49.31,,18.07,43.29,
2020-07-27,37.9925,4.479285714285714,20.795,5.721666666666667,,12.78,0.65,17.39,0.98,,59.56,7.93,32.6,38.16,
2020-07-28,16.521666666666665,5.279583333333333,20.16333333333333,11.790833333333333,,6.0,4.59,11.95,0.98,,49.59,5.9,36.91,22.42,
2020-07-29,16.374583333333334,5.242083333333333,23.784347826086954,12.11,,6.0,4.51,14.25,0.98,,64.87,6.44,39.01,29.61,
2020-07-30,20.81375,4.67875,19.408333333333335,13.965416666666668,,6.0,4.45,13.6,0.98,,57.04,5.78,30.04,38.67,
2020-07-31,21.261666666666667,4.651666666666666,23.787916666666664,14.673749999999998,,6.0,3.94,12.52,0.98,,49.37,5.61,41.97,52.26,
2020-08-01,22.833333333333332,5.500416666666666,23.625416666666666,28.792916666666667,,6.0,4.47,14.91,0.98,,80.22,7.8,38.43,62.63,
2020-08-02,33.99583333333334,5.297499999999999,25.58666666666667,21.544166666666666,,14.22,4.1,10.11,0.98,,65.76,9.58,48.38,89.8,
2020-08-03,49.17249999999999,14.26,32.14869565217391,23.19,,26.12,4.31,9.31,0.98,,86.52,102.3,51.3,96.94,
2020-08-04,50.23708333333334,10.4325,35.14791666666667,27.730833333333333,,20.39,4.54,10.81,0.98,,90.48,56.8,66.85,115.6,
2020-08-05,47.86,4.335833333333333,30.682608695652174,22.728333333333335,,47.86,3.83,13.43,0.98,,47.86,5.41,65.11,70.89,
2020-08-06,33.7975,12.308750000000002,32.6925,22.72791666666667,,20.97,3.79,11.36,0.98,,73.74,108.3,70.84,91.47,
2020-08-07,39.2278947368421,4.014583333333333,26.609583333333333,32.541666666666664,,19.93,3.46,19.46,0.98,,85.68,6.41,35.53,86.6,
2020-08-08,13.34315789473684,3.7937500000000006,20.09958333333333,35.96083333333333,,6.0,3.13,14.52,20.27,,28.6,5.69,34.13,61.9,
2020-08-09,26.00470588235294,18.621666666666666,27.267083333333332,41.062083333333334,,6.0,2.87,13.58,0.98,,47.69,87.35,43.91,124.5,
2020-08-10,28.1495,22.927083333333332,33.770833333333336,22.452916666666663,,6.0,4.12,12.72,0.98,,53.66,186.7,66.94,69.87,
2020-08-11,20.65458333333333,3.3033333333333332,22.230416666666667,31.310000000000002,,6.0,2.5,12.86,0.98,,59.75,6.37,42.57,45.16,
2020-08-12,7.367083333333333,2.5191666666666666,22.652500000000003,26.953333333333333,,6.0,2.1,11.34,0.98,,19.74,3.39,39.17,46.64,
2020-08-13,7.31,5.164166666666667,29.747500000000002,5.9375,,6.0,2.49,19.74,0.98,,17.97,15.94,40.4,19.86,
2020-08-14,7.497391304347826,2.54,21.007083333333334,24.89833333333333,,6.0,2.28,13.45,0.98,,18.21,2.82,35.43,51.21,
2020-08-15,10.189583333333333,13.950000000000001,23.628333333333334,36.01291666666666,,6.0,2.31,12.71,9.8,,35.75,150.9,38.1,64.2,
2020-08-16,12.977916666666667,2.5095833333333335,18.2375,33.971250000000005,,6.0,2.04,13.42,2.52,,30.99,3.48,29.14,59.83,
2020-08-17,15.833333333333334,7.585416666666667,25.420416666666664,26.888333333333335,,6.0,1.84,9.61,0.98,,35.72,50.5,51.74,75.53,
2020-08-18,20.485,2.641666666666667,25.628749999999997,20.020416666666666,,6.0,2.18,12.37,0.98,,75.62,3.37,45.9,59.75,
2020-08-19,9.138499999999999,2.1612500000000003,20.020416666666666,36.987500000000004,,6.0,1.81,15.19,10.92,,26.21,2.74,40.86,58.37,
2020-08-20,9.710909090909091,2.075416666666667,21.935416666666665,27.584999999999997,,6.0,1.74,13.13,0.98,,35.66,2.99,42.5,44.72,
2020-08-21,17.165,2.62875,25.540833333333335,17.893749999999997,,6.0,1.56,15.79,0.98,,43.24,6.46,42.4,51.29,
2020-08-22,23.200416666666666,7.826666666666665,29.840833333333332,29.81958333333333,,6.0,1.57,17.75,0.98,,41.69,60.14,61.53,69.07,
2020-08-23,19.4025,3.0437499999999997,21.730416666666667,29.73625,,6.0,1.54,14.39,0.98,,34.47,12.88,43.67,55.31,
2020-08-24,9.9285,1.8379166666666666,21.34958333333333,26.653333333333332,,6.0,1.43,14.02,0.98,,22.44,2.28,39.85,54.5,
2020-08-25,15.252,1.7375,23.91625,25.082916666666666,,6.0,1.43,15.71,0.98,,40.08,2.28,39.15,58.85,
2020-08-26,22.720625,1.72125,24.005625,22.796875,,6.0,1.33,12.69,0.98,,38.47,2.19,35.97,92.62,
2020-08-27,,,,,,,,,,,,,,,
2020-08-28,14.336428571428572,1.6892857142857143,27.392142857142858,24.217857142857145,,6.0,1.53,16.95,2.37,,29.76,2.05,49.58,42.71,
2020-08-29,19.551304347826086,3.5443478260869568,26.911739130434785,27.536521739130436,,6.0,1.36,13.85,0.98,,50.71,24.59,44.88,71.84,
2020-08-30,,5.12695652173913,4.961818181818182,,,,2.67,0.47,,,,31.99,21.06,,
2020-08-31,,6.25,12.21,,,,6.25,12.21,,,,6.25,12.21,,
2020-09-01,6.272173913043478,1.1904347826086954,14.59565217391304,42.73086956521739,,6.0,0.65,10.93,36.73,,12.26,1.71,18.58,49.52,
2020-09-02,10.058333333333334,2.96875,21.2875,31.20875,,6.0,0.65,11.23,0.98,,37.3,6.13,47.75,48.44,
2020-09-03,11.0475,6.428750000000001,23.755000000000006,9.567499999999999,,6.0,5.78,15.64,0.98,,36.72,8.18,35.48,17.33,
2020-09-04,8.256153846153847,8.934615384615386,21.55461538461538,6.676153846153846,,6.0,5.8,17.82,0.98,,18.24,19.61,25.04,32.42,
2020-09-05,6.910869565217391,5.736086956521739,14.545652173913044,43.0995652173913,,6.0,5.53,11.53,27.23,,13.76,6.05,17.16,53.02,
2020-09-06,6.0,5.452916666666667,15.319583333333332,40.68125,,6.0,5.27,11.29,26.49,,6.0,5.8,24.49,53.45,
2020-09-07,6.852499999999999,5.3029166666666665,13.527083333333335,47.00875,,6.0,5.25,10.55,40.12,,16.56,5.34,16.87,53.5,
2020-09-08,6.0,5.328333333333333,14.420416666666666,43.92458333333334,,6.0,5.26,10.38,35.81,,6.0,5.45,20.77,50.08,
2020-09-09,8.231666666666667,5.420416666666667,21.71291666666667,31.83875,,6.0,5.27,11.68,0.98,,24.77,5.55,41.83,49.93,
2020-09-10,10.341904761904763,5.3625,21.445833333333336,33.812083333333334,,6.0,5.27,14.89,5.61,,29.08,5.92,36.18,62.73,
2020-09-11,7.988823529411765,5.277058823529412,20.932941176470585,30.081176470588236,,6.0,5.24,11.43,13.44,,23.79,5.33,37.43,48.93,
2020-09-12,10.743913043478262,5.277826086956521,20.389999999999997,28.987826086956524,,6.0,5.21,11.76,11.18,,25.2,5.37,29.78,74.48,
2020-09-13,13.522499999999999,5.2870833333333325,17.382916666666667,41.44416666666667,,6.0,5.09,13.19,17.05,,39.79,5.85,20.92,79.41,
2020-09-14,7.824999999999999,5.123333333333334,19.11583333333333,31.40166666666667,,6.0,4.99,13.91,16.96,,15.0,5.29,33.41,44.15,
2020-09-15,9.328181818181818,5.141666666666667,22.41916666666667,24.352500000000003,,6.0,4.92,14.42,2.78,,29.62,5.56,37.99,53.87,
2020-09-16,11.45125,5.185,30.397916666666664,24.107083333333332,,6.0,5.02,19.32,7.7,,35.58,5.48,52.89,53.07,
2020-09-17,11.293333333333335,5.515416666666667,27.052083333333332,30.794166666666666,,6.0,5.08,17.24,0.98,,32.26,6.51,48.02,81.3,
2020-09-18,16.249090909090906,5.764090909090909,25.071818181818184,28.471363636363638,,6.0,5.09,15.66,0.98,,45.9,7.65,50.38,85.58,
2020-09-19,22.752916666666664,5.167916666666667,19.912916666666664,27.250833333333333,,6.0,5.02,14.59,0.98,,47.47,6.14,35.0,44.54,
2020-09-20,11.959583333333333,4.99,16.837500000000002,34.714166666666664,,6.0,4.81,12.66,7.45,,31.1,5.15,26.73,58.0,
2020-09-21,15.60375,8.682916666666666,18.234166666666667,30.625833333333333,,6.0,4.77,14.06,0.98,,28.32,39.19,23.08,68.33,
2020-09-22,13.333888888888888,4.9750000000000005,16.313333333333333,38.34833333333333,,6.0,4.79,13.67,4.36,,24.59,5.29,23.97,57.17,
2020-09-23,22.42304347826087,6.8039130434782615,25.17217391304348,34.54304347826087,,6.0,4.93,14.66,0.98,,53.75,20.89,45.24,103.4,
2020-09-24,27.7625,8.647499999999999,26.4075,36.52708333333333,,6.0,4.93,16.96,0.98,,54.67,29.33,45.16,89.51,
2020-09-25,18.55666666666667,5.010416666666667,21.91625,41.7075,,6.0,4.79,15.39,0.98,,27.55,5.45,32.62,84.92,
2020-09-26,18.881666666666664,5.097916666666666,17.86125,37.209583333333335,,6.0,4.81,13.77,5.48,,32.66,5.54,23.32,66.91,
2020-09-27,10.560416666666667,5.0424999999999995,17.298750000000002,40.71541666666666,,6.0,4.66,11.13,18.0,,30.39,6.25,26.93,51.42,
2020-09-28,7.245833333333333,5.460833333333333,22.278750000000002,36.610416666666666,,6.0,4.91,13.55,3.66,,21.94,6.47,48.21,53.75,
2020-09-29,10.129166666666668,4.605,24.112499999999997,29.58125,,6.0,4.26,15.02,0.98,,22.91,6.1,39.76,65.85,
2020-09-30,16.9425,4.25875,29.638333333333335,25.62625,,6.0,3.98,19.25,2.54,,34.97,4.4,43.93,59.36,
2020-10-01,9.294285714285715,4.3825,32.138749999999995,23.949166666666667,,6.0,3.86,14.35,0.98,,31.34,5.13,51.03,58.43,
2020-10-02,12.105454545454547,4.37625,22.0925,26.255000000000006,,6.0,4.02,13.0,2.58,,32.31,5.48,40.47,46.07,
2020-10-03,6.58625,4.408333333333334,14.508750000000001,39.53916666666667,,6.0,4.13,11.46,34.04,,13.99,4.51,18.14,44.09,
2020-10-04,6.0,4.43875,12.902083333333332,40.5225,,6.0,4.26,10.43,34.28,,6.0,4.52,16.21,46.53,
2020-10-05,7.344166666666666,4.506666666666667,19.815833333333334,26.900833333333335,,6.0,4.29,12.55,10.37,,20.17,4.94,31.83,52.41,
2020-10-06,6.335416666666667,4.895,19.004166666666666,30.384583333333335,,6.0,4.29,14.23,10.04,,14.05,7.05,25.32,58.88,
2020-10-07,9.864166666666668,4.674166666666667,21.923333333333336,28.24791666666667,,6.0,4.25,11.54,7.22,,34.11,6.66,32.3,43.55,
2020-10-08,10.732083333333334,4.310833333333334,17.739583333333332,35.83958333333333,,6.0,4.15,12.74,10.69,,22.62,4.65,27.07,54.98,
2020-10-09,13.442083333333334,4.249583333333334,24.78458333333333,31.953749999999996,,6.0,4.06,15.06,6.18,,36.83,4.33,44.26,68.87,
2020-10-10,11.837916666666667,4.105416666666667,17.516666666666666,41.89,,6.0,3.89,13.54,25.92,,41.18,4.32,33.02,59.46,
2020-10-11,11.576666666666668,4.339583333333334,17.833333333333332,34.70791666666667,,6.0,3.65,14.08,2.47,,30.38,5.62,25.5,73.96,
2020-10-12,16.39,4.269583333333333,18.90625,34.69083333333333,,6.0,4.03,14.54,0.98,,34.07,5.15,26.67,75.19,
2020-10-13,13.179000000000002,4.0566666666666675,18.74,39.545833333333334,,6.0,3.57,13.87,2.79,,27.73,5.32,27.87,76.07,
2020-10-14,13.130833333333333,4.180833333333333,20.240416666666665,43.315,,6.0,3.93,15.24,12.31,,28.57,6.71,25.95,111.1,
2020-10-15,11.801250000000001,3.949583333333333,17.08304347826087,33.85791666666667,,6.0,3.71,6.59,9.37,,30.17,4.18,21.67,51.78,
2020-10-16,12.599166666666667,3.8645833333333335,16.75583333333333,39.697916666666664,,6.0,3.59,10.2,19.44,,25.72,4.2,26.31,60.09,
2020-10-17,15.76,4.545,20.71041666666667,38.880833333333335,,6.0,3.9,10.96,11.03,,40.27,5.58,36.19,63.82,
2020-10-18,18.55333333333333,3.975,21.8125,35.82958333333333,,6.0,3.7,11.13,4.92,,42.61,4.42,40.22,72.66,
2020-10-19,26.034166666666664,12.344583333333333,34.28,36.87375,,6.0,3.78,19.09,0.98,,47.42,50.76,50.96,118.1,
2020-10-20,30.475454545454546,5.65625,24.557500000000005,26.917083333333334,,6.0,3.86,11.61,0.98,,58.91,22.43,66.25,63.41,
2020-10-21,14.475416666666666,3.705833333333333,13.249583333333334,29.96666666666667,,6.0,3.32,9.65,17.77,,29.3,4.08,18.9,40.02,
2020-10-22,11.268571428571429,3.37625,12.944583333333332,34.41375,,6.0,3.14,7.58,23.93,,35.15,3.92,23.18,42.63,
2020-10-23,11.204999999999998,3.515,30.52208333333333,17.998749999999998,,6.0,3.19,13.85,3.96,,24.49,3.82,52.66,40.35,
2020-10-24,13.516666666666666,6.232083333333333,23.466250000000002,34.22416666666667,,6.0,3.52,12.77,0.98,,34.31,28.46,39.11,96.04,
2020-10-25,19.49,3.84,18.04,24.3,,19.49,3.84,18.04,24.3,,19.49,3.84,18.04,24.3,
2020-10-26,11.781818181818181,5.386818181818182,25.094545454545457,32.29681818181818,,6.0,3.41,14.59,9.45,,27.13,17.27,55.76,54.45,
2020-10-27,6.0,4.7683333333333335,24.8125,30.559583333333336,,6.0,3.95,9.42,14.1,,6.0,6.39,48.44,45.1,
2020-10-28,7.165833333333333,5.014166666666667,25.719166666666666,29.030416666666667,,6.0,3.75,11.68,5.41,,19.23,10.28,59.7,48.78,
2020-10-29,7.155416666666667,3.574583333333333,22.153333333333336,24.455833333333334,,6.0,3.25,13.69,0.98,,18.56,4.21,36.02,46.11,
2020-10-30,10.91125,3.2891666666666666,19.289166666666667,27.300416666666667,,6.0,2.89,9.93,3.28,,32.09,3.77,31.26,43.27,
2020-10-31,8.539166666666667,3.4908333333333332,18.76125,28.59375,,6.0,3.2,9.87,7.27,,19.84,3.72,29.8,46.93,
2020-11-01,9.0725,3.6341666666666668,16.129583333333333,27.296249999999997,,6.0,3.28,8.62,8.66,,25.8,5.37,49.27,41.02,
2020-11-02,9.501666666666667,3.6725,16.855416666666667,29.862083333333334,,6.0,3.48,9.8,3.1,,25.94,3.81,29.68,53.39,
2020-11-03,8.255454545454546,3.7676470588235293,19.65733333333333,27.235833333333336,,6.0,3.39,10.49,3.24,,23.51,4.77,32.22,44.54,
2020-11-04,6.878260869565217,45.462857142857146,14.017499999999998,32.95208333333333,,6.0,41.46,2.35,7.44,,20.16,49.27,24.28,63.76,
2020-11-05,11.41625,35.809583333333336,20.42875,20.257499999999997,,6.0,4.76,3.11,0.98,,25.42,48.87,40.84,45.3,
2020-11-06,8.192083333333334,4.76875,12.581250000000002,24.9025,,6.0,4.34,2.5,0.98,,20.49,5.3,39.86,50.37,
2020-11-07,9.265416666666665,4.7875000000000005,6.252083333333332,32.18208333333333,,6.0,4.44,2.82,6.03,,22.24,5.26,13.27,54.03,
2020-11-08,7.674166666666667,4.715833333333333,2.8504166666666664,34.2225,,6.0,4.23,1.05,27.09,,15.03,5.06,5.99,45.22,
2020-11-09,6.9070833333333335,4.559583333333333,7.414583333333333,26.447083333333335,,6.0,4.43,0.47,12.18,,13.85,4.7,19.41,33.25,
2020-11-10,11.475000000000001,6.7575,16.63416666666667,33.217083333333335,,6.0,4.44,5.33,0.98,,36.88,24.71,40.6,73.68,
2020-11-11,9.414583333333333,4.8220833333333335,14.069583333333332,30.77916666666667,,6.0,4.62,5.14,12.58,,18.22,5.06,25.31,66.06,
2020-11-12,9.46125,4.615,16.81,31.25333333333333,,6.0,4.33,16.81,9.16,,25.21,5.91,16.81,57.81,
2020-11-13,10.0925,4.6275,,40.622083333333336,,6.0,4.11,,21.42,,21.0,5.17,,80.57,
2020-11-14,11.390416666666667,5.1375,,33.294999999999995,,6.0,4.85,,7.72,,43.12,5.42,,69.08,
2020-11-15,14.112916666666669,5.105833333333334,,30.595416666666665,,6.0,4.92,,3.72,,28.14,5.54,,60.87,
2020-11-16,7.502916666666667,5.153333333333333,,17.289583333333336,,6.0,4.38,,7.96,,16.52,5.6,,30.34,
2020-11-17,8.185416666666667,5.145833333333333,12.271304347826087,23.463333333333335,,6.0,4.9,0.47,0.98,,26.94,5.39,26.72,49.91,
2020-11-18,9.187083333333332,5.15375,9.022916666666667,23.629583333333333,,6.0,5.03,1.27,0.98,,26.46,5.74,17.72,48.9,
2020-11-19,8.2975,5.14,8.768333333333333,22.95416666666667,,6.0,4.89,0.47,0.98,,23.54,5.87,24.77,41.17,
2020-11-20,7.877916666666667,5.94,11.4675,19.720416666666665,,6.0,4.88,1.99,0.98,,20.45,12.33,29.1,41.03,
2020-11-21,8.145,5.113333333333333,6.685833333333334,26.102500000000003,,6.0,4.6,0.47,5.22,,18.61,5.26,21.04,40.96,
2020-11-22,9.225,5.1925,4.340833333333333,28.760833333333334,,6.0,5.03,0.47,7.82,,22.08,5.36,15.49,44.8,
2020-11-23,11.405833333333334,5.505,6.363157894736842,28.73125,,6.0,5.12,2.19,4.59,,24.52,7.0,17.91,60.42,
2020-11-24,16.007916666666667,5.666250000000001,,37.821666666666665,,6.0,5.28,,5.4,,38.42,7.16,,90.56,
2020-11-25,25.277083333333337,10.225,,44.80583333333334,,6.0,5.0,,0.98,,98.52,48.35,,88.13,
2020-11-26,12.592916666666667,5.315833333333333,,34.76625000000001,,6.0,4.61,,12.53,,70.18,5.71,,62.77,
2020-11-27,9.475,4.804583333333333,,48.10458333333333,,6.0,4.49,,16.65,,27.87,5.09,,63.49,
2020-11-28,7.546666666666667,4.902916666666667,,44.93125,,6.0,4.38,,6.76,,21.57,5.77,,75.22,
2020-11-29,11.822916666666666,18.955,16.594090909090912,43.129583333333336,,6.0,4.64,0.47,5.76,,40.65,64.26,38.35,62.12,
2020-11-30,10.477916666666667,6.413333333333333,30.81,30.594583333333333,,6.0,5.02,30.81,8.58,,30.64,9.56,30.81,51.86,
2020-12-01,16.372083333333332,5.03,4.164761904761905,29.860833333333332,,6.0,4.91,0.47,13.72,,48.4,5.27,11.57,41.44,
2020-12-02,12.750833333333333,5.05,,33.93083333333334,,6.0,4.53,,8.21,,36.43,5.4,,71.76,
2020-12-03,7.448333333333333,7.334583333333334,13.937826086956521,36.58541666666667,,6.0,4.99,0.47,11.47,,25.52,21.8,27.29,53.52,
2020-12-04,12.562857142857142,5.39875,12.583809523809524,29.33782608695652,,6.0,4.87,5.16,0.98,,36.12,7.38,27.03,68.24,
2020-12-05,10.134285714285713,5.45,3.2129166666666666,28.446249999999996,,6.0,4.88,0.47,22.07,,21.18,5.63,10.52,33.64,
